county,precinct_code,precinct,office,district,party,candidate,votes
King,654,LFP 46-0654,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,495
King,654,LFP 46-0654,Shoreline School District No. 412 Proposition No. 1,,,Rejected,67
King,655,LFP 46-0655,Shoreline School District No. 412 Proposition No. 1,,,Approved,233
King,655,LFP 46-0655,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,728
King,655,LFP 46-0655,Shoreline School District No. 412 Proposition No. 1,,,Rejected,71
King,734,LFP 46-0734,Shoreline School District No. 412 Proposition No. 1,,,Approved,205
King,734,LFP 46-0734,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,599
King,734,LFP 46-0734,Shoreline School District No. 412 Proposition No. 1,,,Rejected,58
King,1056,LFP 46-1056,Shoreline School District No. 412 Proposition No. 1,,,Approved,209
King,1056,LFP 46-1056,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,529
King,1056,LFP 46-1056,Shoreline School District No. 412 Proposition No. 1,,,Rejected,62
King,1075,LFP 46-1075,Shoreline School District No. 412 Proposition No. 1,,,Approved,143
King,1075,LFP 46-1075,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,377
King,1075,LFP 46-1075,Shoreline School District No. 412 Proposition No. 1,,,Rejected,38
King,1089,LFP 46-1089,Shoreline School District No. 412 Proposition No. 1,,,Approved,197
King,1089,LFP 46-1089,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,618
King,1089,LFP 46-1089,Shoreline School District No. 412 Proposition No. 1,,,Rejected,63
King,1143,LFP 46-1143,Shoreline School District No. 412 Proposition No. 1,,,Approved,139
King,1143,LFP 46-1143,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,435
King,1143,LFP 46-1143,Shoreline School District No. 412 Proposition No. 1,,,Rejected,55
King,1186,LFP 46-1186,Shoreline School District No. 412 Proposition No. 1,,,Approved,161
King,1186,LFP 46-1186,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,432
King,1186,LFP 46-1186,Shoreline School District No. 412 Proposition No. 1,,,Rejected,52
King,1237,LFP 46-1237,Shoreline School District No. 412 Proposition No. 1,,,Approved,175
King,1237,LFP 46-1237,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,440
King,1237,LFP 46-1237,Shoreline School District No. 412 Proposition No. 1,,,Rejected,31
King,2439,LFP 46-2439,Shoreline School District No. 412 Proposition No. 1,,,Approved,125
King,2439,LFP 46-2439,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,319
King,2439,LFP 46-2439,Shoreline School District No. 412 Proposition No. 1,,,Rejected,32
King,2763,LFP 46-2763,Shoreline School District No. 412 Proposition No. 1,,,Approved,107
King,2763,LFP 46-2763,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,273
King,2763,LFP 46-2763,Shoreline School District No. 412 Proposition No. 1,,,Rejected,36
King,3380,LFP 46-3380,Shoreline School District No. 412 Proposition No. 1,,,Approved,193
King,3380,LFP 46-3380,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,595
King,3380,LFP 46-3380,Shoreline School District No. 412 Proposition No. 1,,,Rejected,66
King,528,M-V 05-0528,City of Maple Valley Proposition No. 1,,,No,163
King,528,M-V 05-0528,City of Maple Valley Proposition No. 1,,,Registered Voters,348
King,528,M-V 05-0528,City of Maple Valley Proposition No. 1,,,Yes,50
King,697,M-V 05-0697,City of Maple Valley Proposition No. 1,,,No,164
King,697,M-V 05-0697,City of Maple Valley Proposition No. 1,,,Registered Voters,721
King,697,M-V 05-0697,City of Maple Valley Proposition No. 1,,,Yes,168
King,1218,M-V 05-1218,City of Maple Valley Proposition No. 1,,,No,142
King,1218,M-V 05-1218,City of Maple Valley Proposition No. 1,,,Registered Voters,737
King,1218,M-V 05-1218,City of Maple Valley Proposition No. 1,,,Yes,176
King,2614,M-V 05-2614,City of Maple Valley Proposition No. 1,,,No,136
King,2614,M-V 05-2614,City of Maple Valley Proposition No. 1,,,Registered Voters,879
King,2614,M-V 05-2614,City of Maple Valley Proposition No. 1,,,Yes,179
King,2748,M-V 05-2748,City of Maple Valley Proposition No. 1,,,No,110
King,2748,M-V 05-2748,City of Maple Valley Proposition No. 1,,,Registered Voters,849
King,2748,M-V 05-2748,City of Maple Valley Proposition No. 1,,,Yes,129
King,2841,M-V 05-2841,City of Maple Valley Proposition No. 1,,,No,67
King,2841,M-V 05-2841,City of Maple Valley Proposition No. 1,,,Registered Voters,395
King,2841,M-V 05-2841,City of Maple Valley Proposition No. 1,,,Yes,53
King,2857,M-V 05-2857,City of Maple Valley Proposition No. 1,,,No,138
King,2857,M-V 05-2857,City of Maple Valley Proposition No. 1,,,Registered Voters,714
King,2857,M-V 05-2857,City of Maple Valley Proposition No. 1,,,Yes,151
King,3242,M-V 05-3242,City of Maple Valley Proposition No. 1,,,No,104
King,3242,M-V 05-3242,City of Maple Valley Proposition No. 1,,,Registered Voters,599
King,3242,M-V 05-3242,City of Maple Valley Proposition No. 1,,,Yes,91
King,3245,M-V 05-3245,City of Maple Valley Proposition No. 1,,,No,128
King,3245,M-V 05-3245,City of Maple Valley Proposition No. 1,,,Registered Voters,668
King,3245,M-V 05-3245,City of Maple Valley Proposition No. 1,,,Yes,138
King,3272,M-V 05-3272,City of Maple Valley Proposition No. 1,,,No,75
King,3272,M-V 05-3272,City of Maple Valley Proposition No. 1,,,Registered Voters,567
King,3272,M-V 05-3272,City of Maple Valley Proposition No. 1,,,Yes,111
King,3322,M-V 05-3322,City of Maple Valley Proposition No. 1,,,No,65
King,3322,M-V 05-3322,City of Maple Valley Proposition No. 1,,,Registered Voters,414
King,3322,M-V 05-3322,City of Maple Valley Proposition No. 1,,,Yes,65
King,3366,M-V 05-3366,City of Maple Valley Proposition No. 1,,,No,46
King,3366,M-V 05-3366,City of Maple Valley Proposition No. 1,,,Registered Voters,464
King,3366,M-V 05-3366,City of Maple Valley Proposition No. 1,,,Yes,81
King,3367,M-V 05-3367,City of Maple Valley Proposition No. 1,,,No,124
King,3367,M-V 05-3367,City of Maple Valley Proposition No. 1,,,Registered Voters,793
King,3367,M-V 05-3367,City of Maple Valley Proposition No. 1,,,Yes,132
King,3368,M-V 05-3368,City of Maple Valley Proposition No. 1,,,No,116
King,3368,M-V 05-3368,City of Maple Valley Proposition No. 1,,,Registered Voters,877
King,3368,M-V 05-3368,City of Maple Valley Proposition No. 1,,,Yes,161
King,3369,M-V 05-3369,City of Maple Valley Proposition No. 1,,,No,183
King,3369,M-V 05-3369,City of Maple Valley Proposition No. 1,,,Registered Voters,750
King,3369,M-V 05-3369,City of Maple Valley Proposition No. 1,,,Yes,133
King,3373,M-V 05-3373,City of Maple Valley Proposition No. 1,,,No,137
King,3373,M-V 05-3373,City of Maple Valley Proposition No. 1,,,Registered Voters,674
King,3373,M-V 05-3373,City of Maple Valley Proposition No. 1,,,Yes,134
King,3461,M-V 05-3461,City of Maple Valley Proposition No. 1,,,No,126
King,3461,M-V 05-3461,City of Maple Valley Proposition No. 1,,,Registered Voters,926
King,3461,M-V 05-3461,City of Maple Valley Proposition No. 1,,,Yes,176
King,3482,M-V 05-3482,City of Maple Valley Proposition No. 1,,,No,161
King,3482,M-V 05-3482,City of Maple Valley Proposition No. 1,,,Registered Voters,925
King,3482,M-V 05-3482,City of Maple Valley Proposition No. 1,,,Yes,206
King,3510,M-V 05-3510,City of Maple Valley Proposition No. 1,,,No,93
King,3510,M-V 05-3510,City of Maple Valley Proposition No. 1,,,Registered Voters,400
King,3510,M-V 05-3510,City of Maple Valley Proposition No. 1,,,Yes,90
King,3536,M-V 05-3536,City of Maple Valley Proposition No. 1,,,No,159
King,3536,M-V 05-3536,City of Maple Valley Proposition No. 1,,,Registered Voters,661
King,3536,M-V 05-3536,City of Maple Valley Proposition No. 1,,,Yes,129
King,3589,M-V 05-3589,City of Maple Valley Proposition No. 1,,,No,94
King,3589,M-V 05-3589,City of Maple Valley Proposition No. 1,,,Registered Voters,849
King,3589,M-V 05-3589,City of Maple Valley Proposition No. 1,,,Yes,200
King,3600,M-V 05-3600,City of Maple Valley Proposition No. 1,,,No,86
King,3600,M-V 05-3600,City of Maple Valley Proposition No. 1,,,Registered Voters,661
King,3600,M-V 05-3600,City of Maple Valley Proposition No. 1,,,Yes,152
King,3601,M-V 05-3601,City of Maple Valley Proposition No. 1,,,No,91
King,3601,M-V 05-3601,City of Maple Valley Proposition No. 1,,,Registered Voters,529
King,3601,M-V 05-3601,City of Maple Valley Proposition No. 1,,,Yes,106
King,3717,M-V 05-3717,City of Maple Valley Proposition No. 1,,,No,61
King,3717,M-V 05-3717,City of Maple Valley Proposition No. 1,,,Registered Voters,398
King,3717,M-V 05-3717,City of Maple Valley Proposition No. 1,,,Yes,82
King,1,SHL 32-0001,Shoreline School District No. 412 Proposition No. 1,,,Approved,110
King,1,SHL 32-0001,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,503
King,1,SHL 32-0001,Shoreline School District No. 412 Proposition No. 1,,,Rejected,32
King,12,SHL 32-0012,Shoreline School District No. 412 Proposition No. 1,,,Approved,99
King,12,SHL 32-0012,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,477
King,12,SHL 32-0012,Shoreline School District No. 412 Proposition No. 1,,,Rejected,31
King,24,SHL 32-0024,Shoreline School District No. 412 Proposition No. 1,,,Approved,150
King,24,SHL 32-0024,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,476
King,24,SHL 32-0024,Shoreline School District No. 412 Proposition No. 1,,,Rejected,59
King,38,SHL 32-0038,Shoreline School District No. 412 Proposition No. 1,,,Approved,145
King,38,SHL 32-0038,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,532
King,38,SHL 32-0038,Shoreline School District No. 412 Proposition No. 1,,,Rejected,41
King,88,SHL 32-0088,Shoreline School District No. 412 Proposition No. 1,,,Approved,60
King,88,SHL 32-0088,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,276
King,88,SHL 32-0088,Shoreline School District No. 412 Proposition No. 1,,,Rejected,31
King,232,SHL 32-0232,Shoreline School District No. 412 Proposition No. 1,,,Approved,122
King,232,SHL 32-0232,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,431
King,232,SHL 32-0232,Shoreline School District No. 412 Proposition No. 1,,,Rejected,40
King,241,SHL 32-0241,Shoreline School District No. 412 Proposition No. 1,,,Approved,152
King,241,SHL 32-0241,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,696
King,241,SHL 32-0241,Shoreline School District No. 412 Proposition No. 1,,,Rejected,50
King,267,SHL 32-0267,Shoreline School District No. 412 Proposition No. 1,,,Approved,175
King,267,SHL 32-0267,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,682
King,267,SHL 32-0267,Shoreline School District No. 412 Proposition No. 1,,,Rejected,68
King,274,SHL 32-0274,Shoreline School District No. 412 Proposition No. 1,,,Approved,92
King,274,SHL 32-0274,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,299
King,274,SHL 32-0274,Shoreline School District No. 412 Proposition No. 1,,,Rejected,51
King,277,SHL 32-0277,Shoreline School District No. 412 Proposition No. 1,,,Approved,84
King,277,SHL 32-0277,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,271
King,277,SHL 32-0277,Shoreline School District No. 412 Proposition No. 1,,,Rejected,31
King,296,SHL 32-0296,Shoreline School District No. 412 Proposition No. 1,,,Approved,117
King,296,SHL 32-0296,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,392
King,296,SHL 32-0296,Shoreline School District No. 412 Proposition No. 1,,,Rejected,59
King,319,SHL 32-0319,Shoreline School District No. 412 Proposition No. 1,,,Approved,81
King,319,SHL 32-0319,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,319
King,319,SHL 32-0319,Shoreline School District No. 412 Proposition No. 1,,,Rejected,27
King,335,SHL 32-0335,Shoreline School District No. 412 Proposition No. 1,,,Approved,101
King,335,SHL 32-0335,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,434
King,335,SHL 32-0335,Shoreline School District No. 412 Proposition No. 1,,,Rejected,59
King,346,SHL 32-0346,Shoreline School District No. 412 Proposition No. 1,,,Approved,78
King,346,SHL 32-0346,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,263
King,346,SHL 32-0346,Shoreline School District No. 412 Proposition No. 1,,,Rejected,23
King,357,SHL 32-0357,Shoreline School District No. 412 Proposition No. 1,,,Approved,148
King,357,SHL 32-0357,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,523
King,357,SHL 32-0357,Shoreline School District No. 412 Proposition No. 1,,,Rejected,67
King,368,SHL 32-0368,Shoreline School District No. 412 Proposition No. 1,,,Approved,92
King,368,SHL 32-0368,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,336
King,368,SHL 32-0368,Shoreline School District No. 412 Proposition No. 1,,,Rejected,35
King,378,SHL 32-0378,Shoreline School District No. 412 Proposition No. 1,,,Approved,71
King,378,SHL 32-0378,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,332
King,378,SHL 32-0378,Shoreline School District No. 412 Proposition No. 1,,,Rejected,27
King,396,SHL 32-0396,Shoreline School District No. 412 Proposition No. 1,,,Approved,202
King,396,SHL 32-0396,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,817
King,396,SHL 32-0396,Shoreline School District No. 412 Proposition No. 1,,,Rejected,48
King,401,SHL 32-0401,Shoreline School District No. 412 Proposition No. 1,,,Approved,154
King,401,SHL 32-0401,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,436
King,401,SHL 32-0401,Shoreline School District No. 412 Proposition No. 1,,,Rejected,62
King,407,SHL 32-0407,Shoreline School District No. 412 Proposition No. 1,,,Approved,234
King,407,SHL 32-0407,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,667
King,407,SHL 32-0407,Shoreline School District No. 412 Proposition No. 1,,,Rejected,99
King,423,SHL 32-0423,Shoreline School District No. 412 Proposition No. 1,,,Approved,130
King,423,SHL 32-0423,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,404
King,423,SHL 32-0423,Shoreline School District No. 412 Proposition No. 1,,,Rejected,45
King,424,SHL 32-0424,Shoreline School District No. 412 Proposition No. 1,,,Approved,131
King,424,SHL 32-0424,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,337
King,424,SHL 32-0424,Shoreline School District No. 412 Proposition No. 1,,,Rejected,31
King,444,SHL 32-0444,Shoreline School District No. 412 Proposition No. 1,,,Approved,169
King,444,SHL 32-0444,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,438
King,444,SHL 32-0444,Shoreline School District No. 412 Proposition No. 1,,,Rejected,52
King,454,SHL 32-0454,Shoreline School District No. 412 Proposition No. 1,,,Approved,118
King,454,SHL 32-0454,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,317
King,454,SHL 32-0454,Shoreline School District No. 412 Proposition No. 1,,,Rejected,33
King,462,SHL 32-0462,Shoreline School District No. 412 Proposition No. 1,,,Approved,112
King,462,SHL 32-0462,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,450
King,462,SHL 32-0462,Shoreline School District No. 412 Proposition No. 1,,,Rejected,37
King,470,SHL 32-0470,Shoreline School District No. 412 Proposition No. 1,,,Approved,136
King,470,SHL 32-0470,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,429
King,470,SHL 32-0470,Shoreline School District No. 412 Proposition No. 1,,,Rejected,55
King,474,SHL 32-0474,Shoreline School District No. 412 Proposition No. 1,,,Approved,106
King,474,SHL 32-0474,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,422
King,474,SHL 32-0474,Shoreline School District No. 412 Proposition No. 1,,,Rejected,49
King,486,SHL 32-0486,Shoreline School District No. 412 Proposition No. 1,,,Approved,108
King,486,SHL 32-0486,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,296
King,486,SHL 32-0486,Shoreline School District No. 412 Proposition No. 1,,,Rejected,38
King,488,SHL 32-0488,Shoreline School District No. 412 Proposition No. 1,,,Approved,97
King,488,SHL 32-0488,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,293
King,488,SHL 32-0488,Shoreline School District No. 412 Proposition No. 1,,,Rejected,22
King,494,SHL 32-0494,Shoreline School District No. 412 Proposition No. 1,,,Approved,166
King,494,SHL 32-0494,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,509
King,494,SHL 32-0494,Shoreline School District No. 412 Proposition No. 1,,,Rejected,51
King,499,SHL 32-0499,Shoreline School District No. 412 Proposition No. 1,,,Approved,196
King,499,SHL 32-0499,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,494
King,499,SHL 32-0499,Shoreline School District No. 412 Proposition No. 1,,,Rejected,48
King,510,SHL 32-0510,Shoreline School District No. 412 Proposition No. 1,,,Approved,178
King,510,SHL 32-0510,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,685
King,510,SHL 32-0510,Shoreline School District No. 412 Proposition No. 1,,,Rejected,84
King,514,SHL 32-0514,Shoreline School District No. 412 Proposition No. 1,,,Approved,158
King,514,SHL 32-0514,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,521
King,514,SHL 32-0514,Shoreline School District No. 412 Proposition No. 1,,,Rejected,65
King,519,SHL 32-0519,Shoreline School District No. 412 Proposition No. 1,,,Approved,77
King,519,SHL 32-0519,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,430
King,519,SHL 32-0519,Shoreline School District No. 412 Proposition No. 1,,,Rejected,54
King,527,SHL 32-0527,Shoreline School District No. 412 Proposition No. 1,,,Approved,137
King,527,SHL 32-0527,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,735
King,527,SHL 32-0527,Shoreline School District No. 412 Proposition No. 1,,,Rejected,36
King,530,SHL 32-0530,Shoreline School District No. 412 Proposition No. 1,,,Approved,104
King,530,SHL 32-0530,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,282
King,530,SHL 32-0530,Shoreline School District No. 412 Proposition No. 1,,,Rejected,22
King,537,SHL 32-0537,Shoreline School District No. 412 Proposition No. 1,,,Approved,108
King,537,SHL 32-0537,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,341
King,537,SHL 32-0537,Shoreline School District No. 412 Proposition No. 1,,,Rejected,62
King,538,SHL 32-0538,Shoreline School District No. 412 Proposition No. 1,,,Approved,106
King,538,SHL 32-0538,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,452
King,538,SHL 32-0538,Shoreline School District No. 412 Proposition No. 1,,,Rejected,46
King,558,SHL 32-0558,Shoreline School District No. 412 Proposition No. 1,,,Approved,79
King,558,SHL 32-0558,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,318
King,558,SHL 32-0558,Shoreline School District No. 412 Proposition No. 1,,,Rejected,22
King,559,SHL 32-0559,Shoreline School District No. 412 Proposition No. 1,,,Approved,73
King,559,SHL 32-0559,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,317
King,559,SHL 32-0559,Shoreline School District No. 412 Proposition No. 1,,,Rejected,29
King,605,SHL 32-0605,Shoreline School District No. 412 Proposition No. 1,,,Approved,163
King,605,SHL 32-0605,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,440
King,605,SHL 32-0605,Shoreline School District No. 412 Proposition No. 1,,,Rejected,47
King,606,SHL 32-0606,Shoreline School District No. 412 Proposition No. 1,,,Approved,101
King,606,SHL 32-0606,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,382
King,606,SHL 32-0606,Shoreline School District No. 412 Proposition No. 1,,,Rejected,44
King,609,SHL 32-0609,Shoreline School District No. 412 Proposition No. 1,,,Approved,98
King,609,SHL 32-0609,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,381
King,609,SHL 32-0609,Shoreline School District No. 412 Proposition No. 1,,,Rejected,42
King,648,SHL 32-0648,Shoreline School District No. 412 Proposition No. 1,,,Approved,127
King,648,SHL 32-0648,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,507
King,648,SHL 32-0648,Shoreline School District No. 412 Proposition No. 1,,,Rejected,40
King,665,SHL 32-0665,Shoreline School District No. 412 Proposition No. 1,,,Approved,124
King,665,SHL 32-0665,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,445
King,665,SHL 32-0665,Shoreline School District No. 412 Proposition No. 1,,,Rejected,54
King,692,SHL 32-0692,Shoreline School District No. 412 Proposition No. 1,,,Approved,185
King,692,SHL 32-0692,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,596
King,692,SHL 32-0692,Shoreline School District No. 412 Proposition No. 1,,,Rejected,60
King,711,SHL 32-0711,Shoreline School District No. 412 Proposition No. 1,,,Approved,107
King,711,SHL 32-0711,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,339
King,711,SHL 32-0711,Shoreline School District No. 412 Proposition No. 1,,,Rejected,47
King,735,SHL 32-0735,Shoreline School District No. 412 Proposition No. 1,,,Approved,116
King,735,SHL 32-0735,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,296
King,735,SHL 32-0735,Shoreline School District No. 412 Proposition No. 1,,,Rejected,18
King,754,SHL 32-0754,Shoreline School District No. 412 Proposition No. 1,,,Approved,232
King,754,SHL 32-0754,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,670
King,754,SHL 32-0754,Shoreline School District No. 412 Proposition No. 1,,,Rejected,95
King,802,SHL 32-0802,Shoreline School District No. 412 Proposition No. 1,,,Approved,99
King,802,SHL 32-0802,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,466
King,802,SHL 32-0802,Shoreline School District No. 412 Proposition No. 1,,,Rejected,53
King,819,SHL 32-0819,Shoreline School District No. 412 Proposition No. 1,,,Approved,85
King,819,SHL 32-0819,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,416
King,819,SHL 32-0819,Shoreline School District No. 412 Proposition No. 1,,,Rejected,44
King,832,SHL 32-0832,Shoreline School District No. 412 Proposition No. 1,,,Approved,120
King,832,SHL 32-0832,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,347
King,832,SHL 32-0832,Shoreline School District No. 412 Proposition No. 1,,,Rejected,46
King,844,SHL 32-0844,Shoreline School District No. 412 Proposition No. 1,,,Approved,177
King,844,SHL 32-0844,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,483
King,844,SHL 32-0844,Shoreline School District No. 412 Proposition No. 1,,,Rejected,68
King,861,SHL 32-0861,Shoreline School District No. 412 Proposition No. 1,,,Approved,184
King,861,SHL 32-0861,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,774
King,861,SHL 32-0861,Shoreline School District No. 412 Proposition No. 1,,,Rejected,37
King,866,SHL 32-0866,Shoreline School District No. 412 Proposition No. 1,,,Approved,141
King,866,SHL 32-0866,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,444
King,866,SHL 32-0866,Shoreline School District No. 412 Proposition No. 1,,,Rejected,44
King,875,SHL 32-0875,Shoreline School District No. 412 Proposition No. 1,,,Approved,191
King,875,SHL 32-0875,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,608
King,875,SHL 32-0875,Shoreline School District No. 412 Proposition No. 1,,,Rejected,67
King,888,SHL 32-0888,Shoreline School District No. 412 Proposition No. 1,,,Approved,76
King,888,SHL 32-0888,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,278
King,888,SHL 32-0888,Shoreline School District No. 412 Proposition No. 1,,,Rejected,33
King,895,SHL 32-0895,Shoreline School District No. 412 Proposition No. 1,,,Approved,108
King,895,SHL 32-0895,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,545
King,895,SHL 32-0895,Shoreline School District No. 412 Proposition No. 1,,,Rejected,31
King,897,SHL 32-0897,Shoreline School District No. 412 Proposition No. 1,,,Approved,125
King,897,SHL 32-0897,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,492
King,897,SHL 32-0897,Shoreline School District No. 412 Proposition No. 1,,,Rejected,54
King,898,SHL 32-0898,Shoreline School District No. 412 Proposition No. 1,,,Approved,103
King,898,SHL 32-0898,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,298
King,898,SHL 32-0898,Shoreline School District No. 412 Proposition No. 1,,,Rejected,38
King,903,SHL 32-0903,Shoreline School District No. 412 Proposition No. 1,,,Approved,83
King,903,SHL 32-0903,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,289
King,903,SHL 32-0903,Shoreline School District No. 412 Proposition No. 1,,,Rejected,33
King,914,SHL 32-0914,Shoreline School District No. 412 Proposition No. 1,,,Approved,144
King,914,SHL 32-0914,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,501
King,914,SHL 32-0914,Shoreline School District No. 412 Proposition No. 1,,,Rejected,75
King,917,SHL 32-0917,Shoreline School District No. 412 Proposition No. 1,,,Approved,160
King,917,SHL 32-0917,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,559
King,917,SHL 32-0917,Shoreline School District No. 412 Proposition No. 1,,,Rejected,47
King,920,SHL 32-0920,Shoreline School District No. 412 Proposition No. 1,,,Approved,92
King,920,SHL 32-0920,Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,316
King,920,SHL 32-0920,Shoreline School District No. 412 Proposition No. 1,,,Rejected,41
King,921,SHL 32-0921,Shoreline School District No. 412 Proposition No. 1,,,Approved,83
