county,precinct_code,precinct,office,district,party,candidate,votes
King,270,KEN 33-0270,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,278
King,270,KEN 33-0270,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,9
King,270,KEN 33-0270,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,16
King,270,KEN 33-0270,City of Kent Proposition A,,,Registered Voters,278
King,270,KEN 33-0270,City of Kent Proposition A,,,Approved,10
King,270,KEN 33-0270,City of Kent Proposition A,,,Rejected,14
King,279,COV 47-0279,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,680
King,279,COV 47-0279,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,73
King,279,COV 47-0279,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,73
King,300,CEDAR PARK,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,185
King,300,CEDAR PARK,Tahoma School District No. 409 Proposition No. 1,,,Yes,27
King,300,CEDAR PARK,Tahoma School District No. 409 Proposition No. 1,,,No,34
King,301,CEDAR RIVER,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,468
King,301,CEDAR RIVER,Tahoma School District No. 409 Proposition No. 1,,,Yes,103
King,301,CEDAR RIVER,Tahoma School District No. 409 Proposition No. 1,,,No,117
King,313,COV 47-0313,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,547
King,313,COV 47-0313,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,101
King,313,COV 47-0313,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,65
King,314,CHERRY VALLEY,King County Fire Protection District No. 45 Proposition No. 1,,,Registered Voters,567
King,314,CHERRY VALLEY,King County Fire Protection District No. 45 Proposition No. 1,,,Approved,127
King,314,CHERRY VALLEY,King County Fire Protection District No. 45 Proposition No. 1,,,Rejected,67
King,320,CLOVER,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,564
King,320,CLOVER,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,78
King,320,CLOVER,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,55
King,379,DORRE DON,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,803
King,379,DORRE DON,Tahoma School District No. 409 Proposition No. 1,,,Yes,196
King,379,DORRE DON,Tahoma School District No. 409 Proposition No. 1,,,No,156
King,389,DUV 45-0389,King County Fire Protection District No. 45 Proposition No. 1,,,Registered Voters,391
King,389,DUV 45-0389,King County Fire Protection District No. 45 Proposition No. 1,,,Approved,52
King,389,DUV 45-0389,King County Fire Protection District No. 45 Proposition No. 1,,,Rejected,41
King,404,RNT 11-0404,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,13
King,404,RNT 11-0404,Tahoma School District No. 409 Proposition No. 1,,,Yes,1
King,404,RNT 11-0404,Tahoma School District No. 409 Proposition No. 1,,,No,0
King,439,KEN 47-0439,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,624
King,439,KEN 47-0439,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,100
King,439,KEN 47-0439,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,75
King,439,KEN 47-0439,City of Kent Proposition A,,,Registered Voters,624
King,439,KEN 47-0439,City of Kent Proposition A,,,Approved,68
King,439,KEN 47-0439,City of Kent Proposition A,,,Rejected,107
King,453,KEN 33-0453,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,798
King,453,KEN 33-0453,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,114
King,453,KEN 33-0453,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,69
King,453,KEN 33-0453,City of Kent Proposition A,,,Registered Voters,798
King,453,KEN 33-0453,City of Kent Proposition A,,,Approved,78
King,453,KEN 33-0453,City of Kent Proposition A,,,Rejected,105
King,481,GRASS LAKE,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,121
King,481,GRASS LAKE,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,32
King,481,GRASS LAKE,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,10
King,482,KEN 47-0482,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,758
King,482,KEN 47-0482,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,106
King,482,KEN 47-0482,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,60
King,482,KEN 47-0482,City of Kent Proposition A,,,Registered Voters,758
King,482,KEN 47-0482,City of Kent Proposition A,,,Approved,62
King,482,KEN 47-0482,City of Kent Proposition A,,,Rejected,104
King,493,HAM LAKE,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,480
King,493,HAM LAKE,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,103
King,493,HAM LAKE,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,59
King,498,KEN 47-0498,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,230
King,498,KEN 47-0498,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,27
King,498,KEN 47-0498,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,25
King,498,KEN 47-0498,City of Kent Proposition A,,,Registered Voters,230
King,498,KEN 47-0498,City of Kent Proposition A,,,Approved,22
King,498,KEN 47-0498,City of Kent Proposition A,,,Rejected,29
King,522,HOBART,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,614
King,522,HOBART,Tahoma School District No. 409 Proposition No. 1,,,Yes,140
King,522,HOBART,Tahoma School District No. 409 Proposition No. 1,,,No,144
King,528,M-V 05-0528,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,345
King,528,M-V 05-0528,Tahoma School District No. 409 Proposition No. 1,,,Yes,78
King,528,M-V 05-0528,Tahoma School District No. 409 Proposition No. 1,,,No,135
King,534,HUTCHINSON,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,0
King,534,HUTCHINSON,Tahoma School District No. 409 Proposition No. 1,,,Yes,0
King,534,HUTCHINSON,Tahoma School District No. 409 Proposition No. 1,,,No,0
King,556,JEFFERSON,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,9
King,556,JEFFERSON,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,2
King,556,JEFFERSON,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,0
King,566,COV 47-0566,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,779
King,566,COV 47-0566,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,89
King,566,COV 47-0566,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,57
King,575,KEN 33-0575,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,446
King,575,KEN 33-0575,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,43
King,575,KEN 33-0575,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,39
King,575,KEN 33-0575,City of Kent Proposition A,,,Registered Voters,446
King,575,KEN 33-0575,City of Kent Proposition A,,,Approved,38
King,575,KEN 33-0575,City of Kent Proposition A,,,Rejected,43
King,576,KEN 33-0576,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,434
King,576,KEN 33-0576,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,52
King,576,KEN 33-0576,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,48
King,576,KEN 33-0576,City of Kent Proposition A,,,Registered Voters,434
King,576,KEN 33-0576,City of Kent Proposition A,,,Approved,52
King,576,KEN 33-0576,City of Kent Proposition A,,,Rejected,49
King,577,KEN 33-0577,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,565
King,577,KEN 33-0577,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,61
King,577,KEN 33-0577,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,74
King,577,KEN 33-0577,City of Kent Proposition A,,,Registered Voters,565
King,577,KEN 33-0577,City of Kent Proposition A,,,Approved,81
King,577,KEN 33-0577,City of Kent Proposition A,,,Rejected,53
King,578,KEN 33-0578,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,565
King,578,KEN 33-0578,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,35
King,578,KEN 33-0578,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,73
King,578,KEN 33-0578,City of Kent Proposition A,,,Registered Voters,565
King,578,KEN 33-0578,City of Kent Proposition A,,,Approved,61
King,578,KEN 33-0578,City of Kent Proposition A,,,Rejected,47
King,581,KEN 33-0581,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,790
King,581,KEN 33-0581,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,65
King,581,KEN 33-0581,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,123
King,581,KEN 33-0581,City of Kent Proposition A,,,Registered Voters,790
King,581,KEN 33-0581,City of Kent Proposition A,,,Approved,117
King,581,KEN 33-0581,City of Kent Proposition A,,,Rejected,71
King,582,KEN 33-0582,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,562
King,582,KEN 33-0582,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,67
King,582,KEN 33-0582,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,65
King,582,KEN 33-0582,City of Kent Proposition A,,,Registered Voters,562
King,582,KEN 33-0582,City of Kent Proposition A,,,Approved,72
King,582,KEN 33-0582,City of Kent Proposition A,,,Rejected,60
King,583,KEN 33-0583,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,423
King,583,KEN 33-0583,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,81
King,583,KEN 33-0583,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,70
King,583,KEN 33-0583,City of Kent Proposition A,,,Registered Voters,423
King,583,KEN 33-0583,City of Kent Proposition A,,,Approved,83
King,583,KEN 33-0583,City of Kent Proposition A,,,Rejected,67
King,585,KEN 33-0585,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,548
King,585,KEN 33-0585,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,57
King,585,KEN 33-0585,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,36
King,585,KEN 33-0585,City of Kent Proposition A,,,Registered Voters,548
King,585,KEN 33-0585,City of Kent Proposition A,,,Approved,36
King,585,KEN 33-0585,City of Kent Proposition A,,,Rejected,55
King,586,KEN 33-0586,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,464
King,586,KEN 33-0586,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,89
King,586,KEN 33-0586,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,87
King,586,KEN 33-0586,City of Kent Proposition A,,,Registered Voters,464
King,586,KEN 33-0586,City of Kent Proposition A,,,Approved,96
King,586,KEN 33-0586,City of Kent Proposition A,,,Rejected,80
King,587,KEN 33-0587,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,423
King,587,KEN 33-0587,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,56
King,587,KEN 33-0587,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,56
King,587,KEN 33-0587,City of Kent Proposition A,,,Registered Voters,423
King,587,KEN 33-0587,City of Kent Proposition A,,,Approved,57
King,587,KEN 33-0587,City of Kent Proposition A,,,Rejected,55
King,588,KEN 33-0588,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,333
King,588,KEN 33-0588,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,49
King,588,KEN 33-0588,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,37
King,588,KEN 33-0588,City of Kent Proposition A,,,Registered Voters,333
King,588,KEN 33-0588,City of Kent Proposition A,,,Approved,37
King,588,KEN 33-0588,City of Kent Proposition A,,,Rejected,50
King,590,KEN 33-0590,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,764
King,590,KEN 33-0590,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,116
King,590,KEN 33-0590,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,87
King,590,KEN 33-0590,City of Kent Proposition A,,,Registered Voters,764
King,590,KEN 33-0590,City of Kent Proposition A,,,Approved,81
King,590,KEN 33-0590,City of Kent Proposition A,,,Rejected,121
King,591,KEN 33-0591,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,452
King,591,KEN 33-0591,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,51
King,591,KEN 33-0591,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,45
King,591,KEN 33-0591,City of Kent Proposition A,,,Registered Voters,452
King,591,KEN 33-0591,City of Kent Proposition A,,,Approved,47
King,591,KEN 33-0591,City of Kent Proposition A,,,Rejected,49
King,592,KEN 33-0592,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,204
King,592,KEN 33-0592,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,16
King,592,KEN 33-0592,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,14
King,592,KEN 33-0592,City of Kent Proposition A,,,Registered Voters,204
King,592,KEN 33-0592,City of Kent Proposition A,,,Approved,11
King,592,KEN 33-0592,City of Kent Proposition A,,,Rejected,19
King,593,KEN 33-0593,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,234
King,593,KEN 33-0593,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,51
King,593,KEN 33-0593,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,37
King,593,KEN 33-0593,City of Kent Proposition A,,,Registered Voters,234
King,593,KEN 33-0593,City of Kent Proposition A,,,Approved,50
King,593,KEN 33-0593,City of Kent Proposition A,,,Rejected,39
King,594,KEN 33-0594,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,393
King,910,KEN 47-0910,City of Kent Proposition A,,,Approved,61
King,594,KEN 33-0594,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,66
King,594,KEN 33-0594,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,30
King,594,KEN 33-0594,City of Kent Proposition A,,,Registered Voters,393
King,594,KEN 33-0594,City of Kent Proposition A,,,Approved,31
King,594,KEN 33-0594,City of Kent Proposition A,,,Rejected,63
King,595,KEN 33-0595,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,588
King,595,KEN 33-0595,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,31
King,595,KEN 33-0595,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,30
King,595,KEN 33-0595,City of Kent Proposition A,,,Registered Voters,588
King,595,KEN 33-0595,City of Kent Proposition A,,,Approved,28
King,595,KEN 33-0595,City of Kent Proposition A,,,Rejected,33
King,596,KEN 33-0596,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,558
King,596,KEN 33-0596,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,118
King,596,KEN 33-0596,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,70
King,596,KEN 33-0596,City of Kent Proposition A,,,Registered Voters,558
King,596,KEN 33-0596,City of Kent Proposition A,,,Approved,91
King,596,KEN 33-0596,City of Kent Proposition A,,,Rejected,98
King,597,KEN 33-0597,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,741
King,910,KEN 47-0910,City of Kent Proposition A,,,Rejected,90
King,597,KEN 33-0597,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,53
King,597,KEN 33-0597,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,50
King,597,KEN 33-0597,City of Kent Proposition A,,,Registered Voters,741
King,597,KEN 33-0597,City of Kent Proposition A,,,Approved,44
King,597,KEN 33-0597,City of Kent Proposition A,,,Rejected,56
King,598,KEN 33-0598,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,507
King,598,KEN 33-0598,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,70
King,598,KEN 33-0598,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,35
King,598,KEN 33-0598,City of Kent Proposition A,,,Registered Voters,507
King,598,KEN 33-0598,City of Kent Proposition A,,,Approved,35
King,598,KEN 33-0598,City of Kent Proposition A,,,Rejected,70
King,600,KEN 47-0600,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,434
King,600,KEN 47-0600,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,58
King,600,KEN 47-0600,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,16
King,600,KEN 47-0600,City of Kent Proposition A,,,Registered Voters,434
King,600,KEN 47-0600,City of Kent Proposition A,,,Approved,17
King,600,KEN 47-0600,City of Kent Proposition A,,,Rejected,57
King,601,KEN 47-0601,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,566
King,2403,KEN 47-2403,City of Kent Proposition A,,,Approved,50
King,601,KEN 47-0601,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,49
King,601,KEN 47-0601,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,53
King,601,KEN 47-0601,City of Kent Proposition A,,,Registered Voters,566
King,601,KEN 47-0601,City of Kent Proposition A,,,Approved,44
King,601,KEN 47-0601,City of Kent Proposition A,,,Rejected,59
King,603,KEN 33-0603,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,668
King,603,KEN 33-0603,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,101
King,603,KEN 33-0603,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,76
King,603,KEN 33-0603,City of Kent Proposition A,,,Registered Voters,668
King,603,KEN 33-0603,City of Kent Proposition A,,,Approved,71
King,603,KEN 33-0603,City of Kent Proposition A,,,Rejected,103
King,662,KEN 47-0662,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,642
King,662,KEN 47-0662,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,138
King,662,KEN 47-0662,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,81
King,662,KEN 47-0662,City of Kent Proposition A,,,Registered Voters,642
King,662,KEN 47-0662,City of Kent Proposition A,,,Approved,91
King,662,KEN 47-0662,City of Kent Proposition A,,,Rejected,128
King,688,LITTLE SOOS,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,0
King,688,LITTLE SOOS,Tahoma School District No. 409 Proposition No. 1,,,Yes,0
King,688,LITTLE SOOS,Tahoma School District No. 409 Proposition No. 1,,,No,0
King,688,LITTLE SOOS,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,442
King,688,LITTLE SOOS,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,80
King,688,LITTLE SOOS,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,62
King,697,M-V 05-0697,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,726
King,697,M-V 05-0697,Tahoma School District No. 409 Proposition No. 1,,,Yes,285
King,697,M-V 05-0697,Tahoma School District No. 409 Proposition No. 1,,,No,143
King,703,MCDONALD,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,45
King,703,MCDONALD,Tahoma School District No. 409 Proposition No. 1,,,Yes,3
King,703,MCDONALD,Tahoma School District No. 409 Proposition No. 1,,,No,10
King,753,KEN 47-0753,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,676
King,753,KEN 47-0753,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,80
King,753,KEN 47-0753,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,44
King,753,KEN 47-0753,City of Kent Proposition A,,,Registered Voters,676
King,753,KEN 47-0753,City of Kent Proposition A,,,Approved,42
King,753,KEN 47-0753,City of Kent Proposition A,,,Rejected,83
King,798,KEN 47-0798,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,834
King,798,KEN 47-0798,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,145
King,798,KEN 47-0798,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,97
King,798,KEN 47-0798,City of Kent Proposition A,,,Registered Voters,834
King,798,KEN 47-0798,City of Kent Proposition A,,,Approved,106
King,798,KEN 47-0798,City of Kent Proposition A,,,Rejected,135
King,822,MORRIS,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,598
King,822,MORRIS,Tahoma School District No. 409 Proposition No. 1,,,Yes,95
King,822,MORRIS,Tahoma School District No. 409 Proposition No. 1,,,No,103
King,835,KEN 47-0835,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,726
King,835,KEN 47-0835,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,106
King,835,KEN 47-0835,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,59
King,835,KEN 47-0835,City of Kent Proposition A,,,Registered Voters,726
King,835,KEN 47-0835,City of Kent Proposition A,,,Approved,56
King,835,KEN 47-0835,City of Kent Proposition A,,,Rejected,109
King,842,KEN 47-0842,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,835
King,842,KEN 47-0842,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,122
King,842,KEN 47-0842,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,70
King,842,KEN 47-0842,City of Kent Proposition A,,,Registered Voters,835
King,842,KEN 47-0842,City of Kent Proposition A,,,Approved,75
King,842,KEN 47-0842,City of Kent Proposition A,,,Rejected,117
King,869,NOVELTY,King County Fire Protection District No. 45 Proposition No. 1,,,Registered Voters,562
King,869,NOVELTY,King County Fire Protection District No. 45 Proposition No. 1,,,Approved,75
King,869,NOVELTY,King County Fire Protection District No. 45 Proposition No. 1,,,Rejected,72
King,880,KEN 47-0880,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,408
King,880,KEN 47-0880,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,56
King,880,KEN 47-0880,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,43
King,880,KEN 47-0880,City of Kent Proposition A,,,Registered Voters,408
King,880,KEN 47-0880,City of Kent Proposition A,,,Approved,47
King,880,KEN 47-0880,City of Kent Proposition A,,,Rejected,52
King,893,KEN 11-0893,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,655
King,893,KEN 11-0893,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,73
King,893,KEN 11-0893,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,44
King,893,KEN 11-0893,City of Kent Proposition A,,,Registered Voters,655
King,893,KEN 11-0893,City of Kent Proposition A,,,Approved,44
King,893,KEN 11-0893,City of Kent Proposition A,,,Rejected,73
King,910,KEN 47-0910,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,806
King,910,KEN 47-0910,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,100
King,910,KEN 47-0910,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,51
King,910,KEN 47-0910,City of Kent Proposition A,,,Registered Voters,806
King,912,PIPELINE,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,96
King,912,PIPELINE,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,17
King,912,PIPELINE,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,6
King,918,KEN 11-0918,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,616
King,918,KEN 11-0918,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,88
King,918,KEN 11-0918,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,52
King,918,KEN 11-0918,City of Kent Proposition A,,,Registered Voters,616
King,918,KEN 11-0918,City of Kent Proposition A,,,Approved,48
King,918,KEN 11-0918,City of Kent Proposition A,,,Rejected,92
King,919,PRESTON,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,0
King,919,PRESTON,Tahoma School District No. 409 Proposition No. 1,,,Yes,0
King,919,PRESTON,Tahoma School District No. 409 Proposition No. 1,,,No,0
King,932,RAVENSDALE,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,534
King,932,RAVENSDALE,Tahoma School District No. 409 Proposition No. 1,,,Yes,127
King,932,RAVENSDALE,Tahoma School District No. 409 Proposition No. 1,,,No,99
King,1024,RIVERSIDE,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,383
King,1024,RIVERSIDE,Tahoma School District No. 409 Proposition No. 1,,,Yes,55
King,1024,RIVERSIDE,Tahoma School District No. 409 Proposition No. 1,,,No,113
King,1034,KEN 47-1034,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,773
King,1034,KEN 47-1034,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,128
King,1034,KEN 47-1034,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,86
King,1034,KEN 47-1034,City of Kent Proposition A,,,Registered Voters,773
King,1034,KEN 47-1034,City of Kent Proposition A,,,Approved,84
King,1034,KEN 47-1034,City of Kent Proposition A,,,Rejected,129
