firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Spokane,73980
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Stevens,5941
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Thurston,54701
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Wahkiakum,841
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Walla Walla,7503
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Whatcom,32129
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Whitman,6129
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Yakima,25403
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,state,Washington,1174039
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Adams,2716
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Asotin,3609
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Benton,29859
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Chelan,14046
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Clallam,13027
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Clark,58519
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Columbia,1176
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Cowlitz,14065
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Douglas,6988
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Ferry,1479
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Franklin,6952
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Garfield,677
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Grant,13112
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Grays Harbor,8779
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Island,14004
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Jefferson,5367
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,King,234173
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Kitsap,40293
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Kittitas,6502
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Klickitat,3632
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Lewis,15064
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Lincoln,2791
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Mason,8343
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Okanogan,7493
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Pacific,3145
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Pend Oreille,2494
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Pierce,98925
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,San Juan,2719
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Skagit,18791
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Skamania,1776
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Snohomish,95842
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Spokane,74492
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Stevens,9167
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Thurston,30478
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Wahkiakum,772
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Walla Walla,10670
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Whatcom,29360
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Whitman,7174
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Yakima,35097
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,state,Washington,933568
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Adams,149
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Asotin,295
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Benton,1947
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Chelan,868
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Clallam,1518
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Clark,5504
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Columbia,67
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Cowlitz,1390
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Douglas,420
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Ferry,178
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Franklin,442
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Garfield,51
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Grant,953
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Grays Harbor,1091
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Island,1181
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Jefferson,753
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,King,27648
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Kitsap,4231
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Kittitas,536
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Klickitat,374
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Lewis,1202
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Lincoln,202
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Mason,956
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Okanogan,752
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Pacific,362
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Pend Oreille,318
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Pierce,9626
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,San Juan,458
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Skagit,1744
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Skamania,341
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Snohomish,9148
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Spokane,6402
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Stevens,975
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Thurston,3505
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Wahkiakum,81
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Walla Walla,746
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Whatcom,2922
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Whitman,590
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Yakima,2259
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,state,Washington,92185
Ronald E.,Cox,Ronald E. Cox,NP,NP,Court of Appeals Division I District #1,Position #4,,county,King,424602
Ronald E.,Cox,Ronald E. Cox,NP,NP,Court of Appeals Division I District #1,Position #4,,state,Washington,424602
Marlin J.,Appelwick,Marlin J. Appelwick,NP,NP,Court of Appeals Division I District #1,Position #7,,county,King,419000
Marlin J.,Appelwick,Marlin J. Appelwick,NP,NP,Court of Appeals Division I District #1,Position #7,,state,Washington,419000
Robert (Bob),Swisher,Robert (Bob) Swisher,NP,NP,"Superior Ct Judge Benton, Franklin",Position #1,,county,Benton,29493
Robert (Bob),Swisher,Robert (Bob) Swisher,NP,NP,"Superior Ct Judge Benton, Franklin",Position #1,,county,Franklin,7278
Robert (Bob),Swisher,Robert (Bob) Swisher,NP,NP,"Superior Ct Judge Benton, Franklin",Position #1,,state,Washington,36771
Carl,Sonderman,Carl Sonderman,NP,NP,"Superior Ct Judge Benton, Franklin",Position #1,,county,Benton,22294
Carl,Sonderman,Carl Sonderman,NP,NP,"Superior Ct Judge Benton, Franklin",Position #1,,county,Franklin,5317
Carl,Sonderman,Carl Sonderman,NP,NP,"Superior Ct Judge Benton, Franklin",Position #1,,state,Washington,27611
Rebecca M.,Baker,Rebecca M. Baker,NP,NP,"Superior Ct Judge Ferry, Pend Oreille, Stevens",Position #1,,county,Ferry,1949
Rebecca M.,Baker,Rebecca M. Baker,NP,NP,"Superior Ct Judge Ferry, Pend Oreille, Stevens",Position #1,,county,Pend Oreille,3876
Rebecca M.,Baker,Rebecca M. Baker,NP,NP,"Superior Ct Judge Ferry, Pend Oreille, Stevens",Position #1,,county,Stevens,11138
Rebecca M.,Baker,Rebecca M. Baker,NP,NP,"Superior Ct Judge Ferry, Pend Oreille, Stevens",Position #1,,state,Washington,16963
Larry M.,Kristianson,Larry M. Kristianson,NP,NP,"Superior Ct Judge Ferry, Pend Oreille, Stevens",Position #2,,county,Ferry,2017
Larry M.,Kristianson,Larry M. Kristianson,NP,NP,"Superior Ct Judge Ferry, Pend Oreille, Stevens",Position #2,,county,Pend Oreille,3805
Larry M.,Kristianson,Larry M. Kristianson,NP,NP,"Superior Ct Judge Ferry, Pend Oreille, Stevens",Position #2,,county,Stevens,11680
Larry M.,Kristianson,Larry M. Kristianson,NP,NP,"Superior Ct Judge Ferry, Pend Oreille, Stevens",Position #2,,state,Washington,17502
Alan R.,Hancock,Alan R. Hancock,NP,NP,"Superior Ct Judge Island, San Juan",Position #1,,county,Island,20032
Alan R.,Hancock,Alan R. Hancock,NP,NP,"Superior Ct Judge Island, San Juan",Position #1,,county,San Juan,4882
Alan R.,Hancock,Alan R. Hancock,NP,NP,"Superior Ct Judge Island, San Juan",Position #1,,state,Washington,24914
Vickie I.,Churchill,Vickie I. Churchill,NP,NP,"Superior Ct Judge Island, San Juan",Position #2,,county,Island,19397
Vickie I.,Churchill,Vickie I. Churchill,NP,NP,"Superior Ct Judge Island, San Juan",Position #2,,county,San Juan,4763
Vickie I.,Churchill,Vickie I. Churchill,NP,NP,"Superior Ct Judge Island, San Juan",Position #2,,state,Washington,24160
E. Thompson (Tom),Reynolds,"E. Thompson ""Tom"" Reynolds",NP,NP,"Superior Ct Judge Klickitat, Skamania",Position #1,,county,Klickitat,5496
E. Thompson (Tom),Reynolds,"E. Thompson ""Tom"" Reynolds",NP,NP,"Superior Ct Judge Klickitat, Skamania",Position #1,,county,Skamania,2764
E. Thompson (Tom),Reynolds,"E. Thompson ""Tom"" Reynolds",NP,NP,"Superior Ct Judge Klickitat, Skamania",Position #1,,state,Washington,8260
Joel,Penoyar,Joel Penoyar,NP,NP,"Superior Ct Judge Pacific, Wahkiakum",Position #1,,county,Pacific,6658
Joel,Penoyar,Joel Penoyar,NP,NP,"Superior Ct Judge Pacific, Wahkiakum",Position #1,,county,Wahkiakum,1391
Joel,Penoyar,Joel Penoyar,NP,NP,"Superior Ct Judge Pacific, Wahkiakum",Position #1,,state,Washington,8049
Richard W.,Miller,Richard W. Miller,NP,NP,Superior Ct Judge Adams,Position #1,,county,Adams,3604
Richard W.,Miller,Richard W. Miller,NP,NP,Superior Ct Judge Adams,Position #1,,state,Washington,3604
Lesley A.,Allan,Lesley A. Allan,NP,NP,Superior Ct Judge Chelan,Position #1,,county,Chelan,16277
Lesley A.,Allan,Lesley A. Allan,NP,NP,Superior Ct Judge Chelan,Position #1,,state,Washington,16277
T.W. (Chip),Small,T.W. (Chip) Small,NP,NP,Superior Ct Judge Chelan,Position #2,,county,Chelan,16769
T.W. (Chip),Small,T.W. (Chip) Small,NP,NP,Superior Ct Judge Chelan,Position #2,,state,Washington,16769
John E.,Bridges,John E. Bridges,NP,NP,Superior Ct Judge Chelan,Position #3,,county,Chelan,16905
John E.,Bridges,John E. Bridges,NP,NP,Superior Ct Judge Chelan,Position #3,,state,Washington,16905
Ken,Williams,Ken Williams,NP,NP,Superior Ct Judge Clallam,Position #1,,county,Clallam,19624
Ken,Williams,Ken Williams,NP,NP,Superior Ct Judge Clallam,Position #1,,state,Washington,19624
George L.,Wood,George L. Wood,NP,NP,Superior Ct Judge Clallam,Position #2,,county,Clallam,19608
George L.,Wood,George L. Wood,NP,NP,Superior Ct Judge Clallam,Position #2,,state,Washington,19608
Barbara A.,Peterson,Barbara A. Peterson,NP,NP,Superior Ct Judge Clark,Position #2,,county,Clark,50028
Barbara A.,Peterson,Barbara A. Peterson,NP,NP,Superior Ct Judge Clark,Position #2,,state,Washington,50028
John P.,Wulie,John P. Wulie,NP,NP,Superior Ct Judge Clark,Position #2,,county,Clark,60290
John P.,Wulie,John P. Wulie,NP,NP,Superior Ct Judge Clark,Position #2,,state,Washington,60290
James E.,Warme,James E. Warme,NP,NP,Superior Ct Judge Cowlitz,Position #1,,county,Cowlitz,26937
James E.,Warme,James E. Warme,NP,NP,Superior Ct Judge Cowlitz,Position #1,,state,Washington,26937
Stephen M.,Warning,Stephen M. Warning,NP,NP,Superior Ct Judge Cowlitz,Position #2,,county,Cowlitz,27085
Stephen M.,Warning,Stephen M. Warning,NP,NP,Superior Ct Judge Cowlitz,Position #2,,state,Washington,27085
Don L.,McCulloch,Don L. McCulloch,NP,NP,Superior Ct Judge Cowlitz,Position #3,,county,Cowlitz,27145
Don L.,McCulloch,Don L. McCulloch,NP,NP,Superior Ct Judge Cowlitz,Position #3,,state,Washington,27145
Jim,Stonier,Jim Stonier,NP,NP,Superior Ct Judge Cowlitz,Position #4,,county,Cowlitz,27199
Jim,Stonier,Jim Stonier,NP,NP,Superior Ct Judge Cowlitz,Position #4,,state,Washington,27199
John,Hotchkiss,John Hotchkiss,NP,NP,Superior Ct Judge Douglas,Position #1,,county,Douglas,8705
John,Hotchkiss,John Hotchkiss,NP,NP,Superior Ct Judge Douglas,Position #1,,state,Washington,8705
Evan E.,Sperline,Evan E. Sperline,NP,NP,Superior Ct Judge Grant,Position #1,,county,Grant,16889
Evan E.,Sperline,Evan E. Sperline,NP,NP,Superior Ct Judge Grant,Position #1,,state,Washington,16889
Ken,Jorgensen,Ken Jorgensen,NP,NP,Superior Ct Judge Grant,Position #2,,county,Grant,15894
Ken,Jorgensen,Ken Jorgensen,NP,NP,Superior Ct Judge Grant,Position #2,,state,Washington,15894
John M.,Antosz,John M. Antosz,NP,NP,Superior Ct Judge Grant,Position #3,,county,Grant,15240
John M.,Antosz,John M. Antosz,NP,NP,Superior Ct Judge Grant,Position #3,,state,Washington,15240
Gordon L.,Godfrey,Gordon L. Godfrey,NP,NP,Superior Ct Judge Grays Harbor,Position #1,,county,Grays Harbor,18767
Gordon L.,Godfrey,Gordon L. Godfrey,NP,NP,Superior Ct Judge Grays Harbor,Position #1,,state,Washington,18767
David,Foscue,David Foscue,NP,NP,Superior Ct Judge Grays Harbor,Position #2,,county,Grays Harbor,18825
David,Foscue,David Foscue,NP,NP,Superior Ct Judge Grays Harbor,Position #2,,state,Washington,18825
F. Mark,McCauley,F. Mark McCauley,NP,NP,Superior Ct Judge Grays Harbor,Position #3,,county,Grays Harbor,18888
F. Mark,McCauley,F. Mark McCauley,NP,NP,Superior Ct Judge Grays Harbor,Position #3,,state,Washington,18888
Thomas J.,Majhan,Thomas J. Majhan,NP,NP,Superior Ct Judge Jefferson,Position #1,,county,Jefferson,7686
Thomas J.,Majhan,Thomas J. Majhan,NP,NP,Superior Ct Judge Jefferson,Position #1,,state,Washington,7686
Keith C.,Harper,Keith C. Harper,NP,NP,Superior Ct Judge Jefferson,Position #1,,county,Jefferson,6355
Keith C.,Harper,Keith C. Harper,NP,NP,Superior Ct Judge Jefferson,Position #1,,state,Washington,6355
Anna,Laurie,Anna Laurie,NP,NP,Superior Ct Judge Kitsap,Position #3,,county,Kitsap,48476
Anna,Laurie,Anna Laurie,NP,NP,Superior Ct Judge Kitsap,Position #3,,state,Washington,48476
Ione Susan,George,Ione Susan George,NP,NP,Superior Ct Judge Kitsap,Position #3,,county,Kitsap,35990
Ione Susan,George,Ione Susan George,NP,NP,Superior Ct Judge Kitsap,Position #3,,state,Washington,35990
Michael E.,Cooper,Michael E. Cooper,NP,NP,Superior Ct Judge Kittitas,Position #1,,county,Kittitas,10031
Michael E.,Cooper,Michael E. Cooper,NP,NP,Superior Ct Judge Kittitas,Position #1,,state,Washington,10031
David R.,Draper,David R. Draper,NP,NP,Superior Ct Judge Lewis,Position #1,,county,Lewis,18053
David R.,Draper,David R. Draper,NP,NP,Superior Ct Judge Lewis,Position #1,,state,Washington,18053
H. John,Hall,H. John Hall,NP,NP,Superior Ct Judge Lewis,Position #2,,county,Lewis,17946
H. John,Hall,H. John Hall,NP,NP,Superior Ct Judge Lewis,Position #2,,state,Washington,17946
Richard L.,Brosey,Richard L. Brosey,NP,NP,Superior Ct Judge Lewis,Position #3,,county,Lewis,18177
Richard L.,Brosey,Richard L. Brosey,NP,NP,Superior Ct Judge Lewis,Position #3,,state,Washington,18177
Philip W.,Borst,Philip W. Borst,NP,NP,Superior Ct Judge Lincoln,Position #1,,county,Lincoln,3609
Philip W.,Borst,Philip W. Borst,NP,NP,Superior Ct Judge Lincoln,Position #1,,state,Washington,3609
James B.,"Sawyer, II","James B. Sawyer, II",NP,NP,Superior Ct Judge Mason,Position #1,,county,Mason,15084
James B.,"Sawyer, II","James B. Sawyer, II",NP,NP,Superior Ct Judge Mason,Position #1,,state,Washington,15084
Toni A.,Sheldon,Toni A. Sheldon,NP,NP,Superior Ct Judge Mason,Position #2,,county,Mason,14241
Toni A.,Sheldon,Toni A. Sheldon,NP,NP,Superior Ct Judge Mason,Position #2,,state,Washington,14241
Jack,Burchard,Jack Burchard,NP,NP,Superior Ct Judge Okanogan,Position #1,,state,Washington,9582
Robert L.,Zagelow,Robert L. Zagelow,NP,NP,Superior Ct Judge Walla Walla,Position #1,,county,Walla Walla,16118
Robert L.,Zagelow,Robert L. Zagelow,NP,NP,Superior Ct Judge Walla Walla,Position #1,,state,Washington,16118
Donald W.,Schacht,Donald W. Schacht,NP,NP,Superior Ct Judge Walla Walla,Position #2,,county,Walla Walla,15597
Donald W.,Schacht,Donald W. Schacht,NP,NP,Superior Ct Judge Walla Walla,Position #2,,state,Washington,15597
Catherine,Shaffer,Catherine Shaffer,NP,NP,Superior Ct Judge King,Position #11,,county,King,351964
Catherine,Shaffer,Catherine Shaffer,NP,NP,Superior Ct Judge King,Position #11,,state,Washington,351964
Robert S.,Bryan,Robert S. Bryan,NP,NP,Superior Ct Judge King,Position #11,,county,King,181112
Robert S.,Bryan,Robert S. Bryan,NP,NP,Superior Ct Judge King,Position #11,,state,Washington,181112
Rudy,Tollefson,Rudy Tollefson,NP,NP,Superior Ct Judge Pierce,Position #2,,county,Pierce,102860
Rudy,Tollefson,Rudy Tollefson,NP,NP,Superior Ct Judge Pierce,Position #2,,state,Washington,102860
Katherine M.,Stolz,Katherine M. Stolz,NP,NP,Superior Ct Judge Pierce,Position #2,,county,Pierce,107556
Katherine M.,Stolz,Katherine M. Stolz,NP,NP,Superior Ct Judge Pierce,Position #2,,state,Washington,107556
Kathryn,Nelson,Kathryn Nelson,NP,NP,Superior Ct Judge Pierce,Position #13,,county,Pierce,116027
Kathryn,Nelson,Kathryn Nelson,NP,NP,Superior Ct Judge Pierce,Position #13,,state,Washington,116027
Brian,Sullivan,Brian Sullivan,NP,NP,Superior Ct Judge Pierce,Position #13,,county,Pierce,92056
Brian,Sullivan,Brian Sullivan,NP,NP,Superior Ct Judge Pierce,Position #13,,state,Washington,92056
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Adams,1925
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Asotin,3240
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Benton,26464
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Chelan,9729
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Clallam,14357
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Clark,58920
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Columbia,767
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Cowlitz,18447
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Douglas,4659
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Ferry,1153
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Franklin,6351
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Garfield,462
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Grant,9058
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Grays Harbor,14968
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Island,15579
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Jefferson,8769
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,King,454104
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Kitsap,53977
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Kittitas,6595
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Klickitat,3401
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Lewis,11875
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Lincoln,1877
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Mason,11612
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Okanogan,5139
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Pacific,5020
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Pend Oreille,2341
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Pierce,146720
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,San Juan,4504
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Skagit,22244
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Skamania,1804
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Snohomish,132148
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Spokane,86633
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Stevens,6551
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Thurston,56031
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Wahkiakum,908
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Walla Walla,9294
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Whatcom,36183
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Whitman,7127
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,county,Yakima,31951
Christine,Gregoire,Christine Gregoire,D,D,Attorney General,NA,,state,Washington,1292887
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Adams,2460
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Asotin,3477
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Benton,26246
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Chelan,13458
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Clallam,12945
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Clark,58424
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Columbia,1082
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Cowlitz,13420
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Douglas,6713
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Ferry,1426
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Franklin,6283
Richard,Pope,Richard Pope,R,R,Attorney General,NA,,county,Garfield,643
